"58","1033","FCS","3450","001","Family Economic Issues","73","74","-1",3450,1,"1004"
"60","12659","FCS","3450","020","Family Economic Issues","50","27","23",3450,20,"1004"
"62","****","FCS","3470","001","This class has been cancelled","0","0","0",3470,1,"1004"
"64","12490","FCS","3620","001","Environment and Behavior","50","28","22",3620,1,"1004"
"66","****","FCS","3620","002","This class has been cancelled","0","0","0",3620,2,"1004"
"68","1814","FCS","3630","001","Home Envrn & Mater Cult","50","23","27",3630,1,"1004"
"70","7839","FCS","3650","001","Community Psych/Environ","25","27","-2",3650,1,"1004"
"72","1815","FCS","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1004"
"74","11552","FCS","5110","001","Grad Multivariate Stat","10","1","9",5110,1,"1004"
"76","7841","FCS","5170","001","Creativity & Cognition","45","38","7",5170,1,"1004"
"78","7175","FCS","5170","070","Creativity & Cognition","45","31","14",5170,70,"1004"
"80","9631","FCS","5190","001","Early Chldhd Internship","15","11","4",5190,1,"1004"
"82","12634","FCS","5230","001","Adolescent Development","50","25","25",5230,1,"1004"
"84","2658","FCS","5230","020","Adolescent Development","50","26","24",5230,20,"1004"
"86","7842","FCS","5240","001","Family Rel-Mid/Late","60","34","26",5240,1,"1004"
"88","1053","FCS","5250","001","Theory Human Developmnt","25","17","8",5250,1,"1004"
"90","7843","FCS","5250","002","Theory Human Developmnt","50","47","3",5250,2,"1004"
"92","9632","FCS","5312","002","Child Health Care II","40","36","4",5312,2,"1004"
"94","1059","FCS","5380","001","Family Problems","50","24","26",5380,1,"1004"
"96","5994","FCS","5380","002","Family Problems","40","37","3",5380,2,"1004"
"98","7845","FCS","5390","001","Gender & Minorities","30","25","5",5390,1,"1004"
"100","7846","FCS","5440","001","Consumers Markets Govt","60","27","33",5440,1,"1004"
"102","11553","FCS","5610","001","Gender/Race & Phys Env","20","12","8",5610,1,"1004"
"104","11554","FCS","5730","001","Community Envirn Change","35","35","0",5730,1,"1004"
"106","1819","FCS","5920","001","Field Training","20","4","16",5920,1,"1004"
"108","9634","FCS","5920","002","Field Training","15","2","13",5920,2,"1004"
"110","10509","FCS","5950","005","Independent Study","5","0","5",5950,5,"1004"
"112","10586","FCS","5950","006","Independent Study","5","0","5",5950,6,"1004"
"114","13534","FCS","5950","007","Independent Study","5","1","4",5950,7,"1004"
"116","13714","FCS","5950","008","Independent Study","5","1","4",5950,8,"1004"
"118","13963","FCS","5950","009","Independent Study","5","1","4",5950,9,"1004"
"120","14252","FCS","5950","012","Independent Study","5","2","3",5950,12,"1004"
"122","****","FCS","5962","001","This class has been cancelled","0","0","0",5962,1,"1004"
"124","8435","FCS","5962","060","Basic Mediation","20","24","-4",5962,60,"1004"
"126","****","FCS","5964","001","This class has been cancelled","0","0","0",5964,1,"1004"
"128","2668","FCS","5964","060","Basic Mediation","10","9","1",5964,60,"1004"
"2","1066","FCS","1400","001","Intro Consumer Policy","100","51","49",1400,1,"1008"
"4","2502","FCS","1400","002","Intro Consumer Policy","93","72","21",1400,2,"1008"
"6","2503","FCS","1500","001","Human Development","399","144","255",1500,1,"1008"
"8","12032","FCS","1500","020","Human Development","50","30","20",1500,20,"1008"
"10","1062","FCS","2400","001","Family Studies","200","122","78",2400,1,"1008"
"12","12049","FCS","2400","002","Family Studies","200","87","113",2400,2,"1008"
"14","7423","FCS","2610","001","Understanding Children","45","34","11",2610,1,"1008"
"16","11170","FCS","2610","002","Understanding Children","45","42","3",2610,2,"1008"
"18","7424","FCS","2620","001","Child Dev Pract","45","37","8",2620,1,"1008"
"20","11094","FCS","2621","097","Whole Child Telecourse","35","19","16",2621,97,"1008"
"22","12050","FCS","3180","001","Home School Comm Relat","45","31","14",3180,1,"1008"
"24","12051","FCS","3180","002","Home School Comm Relat","64","31","33",3180,2,"1008"
"26","1076","FCS","3200","001","Research Meth-Fcs","70","57","13",3200,1,"1008"
"28","1077","FCS","3200","002","Research Meth-Fcs","70","14","56",3200,2,"1008"
"30","10922","FCS","3200","003","Research Meth-Fcs","70","58","12",3200,3,"1008"
"32","12052","FCS","3200","004","Research Meth-Fcs","70","33","37",3200,4,"1008"
"34","1084","FCS","3210","001","FCS Statistics","70","45","25",3210,1,"1008"
"36","12053","FCS","3210","002","FCS Statistics","70","64","6",3210,2,"1008"
"38","12054","FCS","3210","003","FCS Statistics","70","53","17",3210,3,"1008"
"40","2507","FCS","3220","001","Dev Inf & Early Child","45","42","3",3220,1,"1008"
"42","12055","FCS","3220","002","Dev Inf & Early Child","70","44","26",3220,2,"1008"
"44","10964","FCS","3220","070","Dev Inf & Early Child","45","18","27",3220,70,"1008"
"46","12056","FCS","3240","001","Ecology Of Fam Beliefs","50","39","11",3240,1,"1008"
"48","1090","FCS","3270","001","Parent Child Relationsh","70","32","38",3270,1,"1008"
"50","12057","FCS","3270","002","Parent Child Relationsh","70","46","24",3270,2,"1008"
"52","****","FCS","3270","003","This class has been cancelled","0","0","0",3270,3,"1008"
"54","1093","FCS","3290","001","Ethnic Min Families","55","61","-6",3290,1,"1008"
"56","11182","FCS","3290","002","Ethnic Min Families","55","33","22",3290,2,"1008"
"58","1097","FCS","3450","001","Family Economic Issues","150","103","47",3450,1,"1008"
"60","****","FCS","3470","001","This class has been cancelled","0","0","0",3470,1,"1008"
"62","****","FCS","3600","001","This class has been cancelled","0","0","0",3600,1,"1008"
"64","12692","FCS","3600","002","Home Comm Environment","200","59","141",3600,2,"1008"
"66","12693","FCS","3620","001","Environment and Behavior","20","13","7",3620,1,"1008"
"68","12694","FCS","3620","002","Environment and Behavior","30","0","30",3620,2,"1008"
"70","2509","FCS","3630","001","Home Envrn & Mater Cult","50","14","36",3630,1,"1008"
"72","12058","FCS","3650","001","Community Psych/Environ","25","22","3",3650,1,"1008"
"74","13166","FCS","3904","001","Modes Learn: SL","45","19","26",3904,1,"1008"
"76","13167","FCS","3904","002","Modes Learn: SL","20","1","19",3904,2,"1008"
"78","13168","FCS","3904","003","Modes Learn: SL","30","1","29",3904,3,"1008"
"80","13169","FCS","3904","004","Modes Learn: SL","3","1","2",3904,4,"1008"
"82","13170","FCS","3904","005","Modes Learn: SL","60","30","30",3904,5,"1008"
"84","13171","FCS","3904","006","Modes Learn: SL","50","35","15",3904,6,"1008"
"86","13172","FCS","3905","001","Modes Learn: WC","50","13","37",3905,1,"1008"
"88","13173","FCS","3905","002","Modes Learn: WC","25","20","5",3905,2,"1008"
"90","13174","FCS","3905","003","Modes Learn: WC","25","15","10",3905,3,"1008"
"92","13326","FCS","3905","004","Modes Learn: WC","50","34","16",3905,4,"1008"
"94","13298","FCS","4999","001","Honors Thesis/Project","5","0","5",4999,1,"1008"
"96","13732","FCS","4999","002","Honors Thesis/Project","3","0","3",4999,2,"1008"
"98","13948","FCS","4999","003","Honors Thesis/Project","3","1","2",4999,3,"1008"
"100","14304","FCS","4999","004","Honors Thesis/Project","5","1","4",4999,4,"1008"
"102","7425","FCS","5190","001","Early Chldhd Internship","45","8","37",5190,1,"1008"
"104","2510","FCS","5200","001","Families & Soc Policy","30","13","17",5200,1,"1008"
"106","****","FCS","5230","001","This class has been cancelled","0","0","0",5230,1,"1008"
"108","13239","FCS","5230","003","Adolescent Development","70","52","18",5230,3,"1008"
"110","1127","FCS","5250","001","Theory Human Developmnt","25","21","4",5250,1,"1008"
"112","9704","FCS","5250","002","Theory Human Developmnt","25","17","8",5250,2,"1008"
"114","10371","FCS","5280","001","Divorce & Remarriage","43","27","16",5280,1,"1008"
"116","****","FCS","5311","001","This class has been cancelled","0","0","0",5311,1,"1008"
"118","13150","FCS","5311","002","Child Health Care I","50","33","17",5311,2,"1008"
"120","12061","FCS","5350","001","Family Theories","50","18","32",5350,1,"1008"
"122","12069","FCS","5360","001","Family Law","60","19","41",5360,1,"1008"
"124","1133","FCS","5380","001","Family Problems","60","13","47",5380,1,"1008"
"126","1135","FCS","5410","001","Consumer Protection","50","23","27",5410,1,"1008"
"128","2512","FCS","5450","001","Econ Family Decisions","35","11","24",5450,1,"1008"
"130","2513","FCS","5600","001","Physical Environ & Beh","20","7","13",5600,1,"1008"
"132","8414","FCS","5920","001","Field Training","15","7","8",5920,1,"1008"
"134","9270","FCS","5950","001","Independent Study","5","0","5",5950,1,"1008"
"136","****","FCS","5962","001","This class has been cancelled","0","0","0",5962,1,"1008"
"138","13159","FCS","5962","060","Basic Mediation","20","21","-1",5962,60,"1008"
"140","****","FCS","5964","001","This class has been cancelled","0","0","0",5964,1,"1008"
"142","13160","FCS","5964","060","Basic Mediation","10","9","1",5964,60,"1008"
"2","1023","FCS","1400","001","Intro Consumer Policy","100","54","46",1400,1,"1014"
"4","13490","FCS","1400","002","Intro Consumer Policy","40","37","3",1400,2,"1014"
"6","1754","FCS","1500","001","Human Development","399","153","246",1500,1,"1014"
"8","7148","FCS","1500","020","Human Development","70","20","50",1500,20,"1014"
"10","6754","FCS","2400","001","Family Studies","200","93","107",2400,1,"1014"
"12","13512","FCS","2610","001","Understanding Children","30","29","1",2610,1,"1014"
"14","6756","FCS","2620","001","Child Dev Pract","45","29","16",2620,1,"1014"
"16","11922","FCS","2621","097","Whole Child Telecourse","45","13","32",2621,97,"1014"
"18","10653","FCS","3180","001","Home School Comm Relat","73","26","47",3180,1,"1014"
"20","2520","FCS","3200","001","Research Meth-Fcs","56","26","30",3200,1,"1014"
"22","1025","FCS","3200","002","Research Meth-Fcs","70","33","37",3200,2,"1014"
"24","10652","FCS","3200","003","Research Meth-Fcs","48","52","-4",3200,3,"1014"
"26","1026","FCS","3210","001","FCS Statistics","64","59","5",3210,1,"1014"
"28","3810","FCS","3210","002","FCS Statistics","70","65","5",3210,2,"1014"
"30","10247","FCS","3210","003","FCS Statistics","70","48","22",3210,3,"1014"
"32","1756","FCS","3220","001","Dev Inf & Early Child","73","63","10",3220,1,"1014"
"34","13494","FCS","3220","002","Dev Inf & Early Child","65","25","40",3220,2,"1014"
"36","7149","FCS","3220","070","Dev Inf & Early Child","45","18","27",3220,70,"1014"
"38","6757","FCS","3240","001","Ecology Of Fam Beliefs","60","29","31",3240,1,"1014"
"40","9485","FCS","3270","001","Parent Child Relationsh","73","63","10",3270,1,"1014"
"42","10348","FCS","3270","002","Parent Child Relationsh","73","40","33",3270,2,"1014"
"44","12416","FCS","3290","001","Ethnic Min Families","50","40","10",3290,1,"1014"
"46","1030","FCS","3290","002","Ethnic Min Families","53","27","26",3290,2,"1014"
"48","6768","FCS","3290","003","Ethnic Min Families","50","32","18",3290,3,"1014"
"50","9488","FCS","3430","001","Intro To Family Policy","60","47","13",3430,1,"1014"
"52","12417","FCS","3440","001","Household Technology","50","23","27",3440,1,"1014"
"54","1032","FCS","3450","001","Family Economic Issues","73","73","0",3450,1,"1014"
"56","13271","FCS","3450","002","Family Economic Issues","70","74","-4",3450,2,"1014"
"58","1024","FCS","3600","001","Home Comm Environment","200","69","131",3600,1,"1014"
"60","13406","FCS","3600","002","Home Comm Environment","200","39","161",3600,2,"1014"
"62","13407","FCS","3620","001","Environment and Behavior","30","12","18",3620,1,"1014"
"64","11923","FCS","3904","001","Modes Learn: SL","35","9","26",3904,1,"1014"
"66","12418","FCS","3904","002","Modes Learn: SL","60","23","37",3904,2,"1014"
"68","12420","FCS","3904","003","Modes Learn: SL","45","9","36",3904,3,"1014"
"70","12422","FCS","3905","001","Modes Learn: WC","60","28","32",3905,1,"1014"
"72","11924","FCS","3905","002","Modes Learn: WC","35","45","-10",3905,2,"1014"
"74","12423","FCS","3905","003","Modes Learn: WC","25","23","2",3905,3,"1014"
"76","1758","FCS","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1014"
"78","12424","FCS","5110","001","Grad Multivariate Stat","5","0","5",5110,1,"1014"
"80","6760","FCS","5170","001","Creativity & Cognition","45","35","10",5170,1,"1014"
"82","6276","FCS","5170","070","Creativity & Cognition","45","28","17",5170,70,"1014"
"84","8148","FCS","5190","001","Early Chldhd Internship","15","8","7",5190,1,"1014"
"86","10349","FCS","5230","001","Adolescent Development","50","53","-3",5230,1,"1014"
"88","6761","FCS","5240","001","Family Rel-Mid/Late","60","19","41",5240,1,"1014"
"90","1052","FCS","5250","001","Theory Human Developmnt","25","24","1",5250,1,"1014"
"92","6762","FCS","5250","002","Theory Human Developmnt","35","49","-14",5250,2,"1014"
"94","8149","FCS","5312","001","Child Health Care II","40","20","20",5312,1,"1014"
"96","****","FCS","5360","001","This class has been cancelled","0","0","0",5360,1,"1014"
"98","1057","FCS","5380","001","Family Problems","50","19","31",5380,1,"1014"
"100","5402","FCS","5380","002","Family Problems","40","24","16",5380,2,"1014"
"102","****","FCS","5390","001","This class has been cancelled","0","0","0",5390,1,"1014"
"104","6764","FCS","5440","001","Consumers Markets Govt","60","29","31",5440,1,"1014"
"106","****","FCS","5620","001","This class has been cancelled","0","0","0",5620,1,"1014"
"108","13033","FCS","5650","001","Housing Community Devel","26","15","11",5650,1,"1014"
"110","9490","FCS","5730","001","Community Envirn Change","35","29","6",5730,1,"1014"
"112","1761","FCS","5920","001","Field Training","20","3","17",5920,1,"1014"
"114","13553","FCS","5950","013","Independent Study","5","5","0",5950,13,"1014"
"116","13491","FCS","5962","001","Welfare Reform and the Family","40","17","23",5962,1,"1014"
"118","****","FCS","5962","060","This class has been cancelled","0","0","0",5962,60,"1014"
"120","14888","FCS","5962","061","Basic Mediation","20","19","1",5962,61,"1014"
"122","****","FCS","5964","060","This class has been cancelled","0","0","0",5964,60,"1014"
"124","14889","FCS","5964","061","Basic Mediation","10","7","3",5964,61,"1014"
"2","1064","FCS","1400","001","Intro Consumer Policy","103","88","15",1400,1,"1018"
"4","2340","FCS","1500","001","Human Development","250","187","63",1500,1,"1018"
"6","9843","FCS","1500","020","Human Development","50","52","-2",1500,20,"1018"
"8","1060","FCS","2400","001","Family Studies","232","146","86",2400,1,"1018"
"10","9853","FCS","2400","002","Family Studies","236","43","193",2400,2,"1018"
"12","6459","FCS","2610","001","Understanding Children","45","35","10",2610,1,"1018"
"14","9283","FCS","2610","070","Understanding Children","45","19","26",2610,70,"1018"
"16","6460","FCS","2620","001","Child Dev Pract","64","49","15",2620,1,"1018"
"18","13689","FCS","2621","090","Whole Child Telecourse","25","7","18",2621,90,"1018"
"20","9237","FCS","2621","097","Whole Child Telecourse","45","11","34",2621,97,"1018"
"22","9854","FCS","3180","001","Home School Comm Relat","50","31","19",3180,1,"1018"
"24","****","FCS","3180","002","This class has been cancelled","0","0","0",3180,2,"1018"
"26","1072","FCS","3200","001","Research Meth-Fcs","73","63","10",3200,1,"1018"
"28","1073","FCS","3200","002","Research Meth-Fcs","73","27","46",3200,2,"1018"
"30","1080","FCS","3210","001","FCS Statistics","73","57","16",3210,1,"1018"
"32","9857","FCS","3210","002","FCS Statistics","70","63","7",3210,2,"1018"
"34","****","FCS","3210","003","This class has been cancelled","0","0","0",3210,3,"1018"
"36","****","FCS","3210","004","This class has been cancelled","0","0","0",3210,4,"1018"
"38","13749","FCS","3210","005","FCS Statistics","50","37","13",3210,5,"1018"
"40","2344","FCS","3220","001","Dev Inf & Early Child","40","32","8",3220,1,"1018"
"42","9859","FCS","3220","002","Dev Inf & Early Child","60","32","28",3220,2,"1018"
"44","9860","FCS","3240","001","Ecology Of Fam Beliefs","60","25","35",3240,1,"1018"
"46","1086","FCS","3270","001","Parent Child Relationsh","50","24","26",3270,1,"1018"
"48","9861","FCS","3270","002","Parent Child Relationsh","73","36","37",3270,2,"1018"
"50","****","FCS","3270","003","This class has been cancelled","0","0","0",3270,3,"1018"
"52","1089","FCS","3290","001","Ethnic Min Families","53","50","3",3290,1,"1018"
"54","****","FCS","3290","002","This class has been cancelled","0","0","0",3290,2,"1018"
"56","12166","FCS","3290","003","Ethnic Min Families","50","26","24",3290,3,"1018"
"58","12167","FCS","3420","001","Housing Policy & Issues","70","22","48",3420,1,"1018"
"60","1093","FCS","3450","001","Family Economic Issues","150","127","23",3450,1,"1018"
"62","12982","FCS","3450","002","Family Economic Issues","52","46","6",3450,2,"1018"
"64","10321","FCS","3600","001","Home Comm Environment","200","89","111",3600,1,"1018"
"66","13014","FCS","3600","002","Home Comm Environment","100","51","49",3600,2,"1018"
"68","10322","FCS","3620","001","Environment and Behavior","30","18","12",3620,1,"1018"
"70","13741","FCS","3620","002","Environment and Behavior","15","4","11",3620,2,"1018"
"72","13742","FCS","3620","003","Environment and Behavior","45","37","8",3620,3,"1018"
"74","****","FCS","3630","001","This class has been cancelled","0","0","0",3630,1,"1018"
"76","10675","FCS","3904","001","Modes Learn: SL","45","18","27",3904,1,"1018"
"78","10676","FCS","3904","002","Modes Learn: SL","20","8","12",3904,2,"1018"
"80","13688","FCS","3904","005","Modes Learn: SL","50","22","28",3904,5,"1018"
"82","10681","FCS","3905","001","Modes Learn: WC","50","21","29",3905,1,"1018"
"84","****","FCS","3905","002","This class has been cancelled","0","0","0",3905,2,"1018"
"86","10683","FCS","3905","003","Modes Learn: WC","25","21","4",3905,3,"1018"
"88","10810","FCS","3905","004","Modes Learn: WC","50","14","36",3905,4,"1018"
"90","10783","FCS","4999","001","Honors Thesis/Project","5","0","5",4999,1,"1018"
"92","11180","FCS","4999","002","Honors Thesis/Project","3","0","3",4999,2,"1018"
"94","11360","FCS","4999","003","Honors Thesis/Project","3","0","3",4999,3,"1018"
"96","11698","FCS","4999","004","Honors Thesis/Project","5","0","5",4999,4,"1018"
"98","****","FCS","5150","001","This class has been cancelled","0","0","0",5150,1,"1018"
"100","6461","FCS","5190","001","Early Chldhd Internship","45","9","36",5190,1,"1018"
"102","2346","FCS","5200","001","Families & Soc Policy","20","10","10",5200,1,"1018"
"104","****","FCS","5230","001","This class has been cancelled","0","0","0",5230,1,"1018"
"106","12168","FCS","5230","002","Adolescent Development","52","21","31",5230,2,"1018"
"108","12983","FCS","5230","003","Adolescent Development","73","13","60",5230,3,"1018"
"110","12169","FCS","5240","001","Family Rel-Mid/Late","60","19","41",5240,1,"1018"
"112","1119","FCS","5250","001","Theory Human Developmnt","25","22","3",5250,1,"1018"
"114","8376","FCS","5250","002","Theory Human Developmnt","25","15","10",5250,2,"1018"
"116","10659","FCS","5311","002","Child Health Care I","50","26","24",5311,2,"1018"
"118","9863","FCS","5350","001","Family Theories","50","11","39",5350,1,"1018"
"120","13186","FCS","5360","001","Family Law","42","13","29",5360,1,"1018"
"122","1125","FCS","5380","001","Family Problems","50","20","30",5380,1,"1018"
"124","12170","FCS","5390","001","Gender & Minorities","25","18","7",5390,1,"1018"
"126","2348","FCS","5450","002","Econ Family Decisions","30","18","12",5450,2,"1018"
"128","13184","FCS","5620","001","Adv. Environment & Behav","5","0","5",5620,1,"1018"
"130","****","FCS","5700","001","This class has been cancelled","0","0","0",5700,1,"1018"
"132","7351","FCS","5920","001","Field Training","15","3","12",5920,1,"1018"
"134","8095","FCS","5950","001","Independent Study","5","0","5",5950,1,"1018"
"136","14500","FCS","5950","011","Independent Study","5","1","4",5950,11,"1018"
"138","****","FCS","5962","001","This class has been cancelled","0","0","0",5962,1,"1018"
"140","10668","FCS","5962","060","Basic Mediation","20","17","3",5962,60,"1018"
"142","****","FCS","5964","001","This class has been cancelled","0","0","0",5964,1,"1018"
"144","10669","FCS","5964","060","Basic Mediation","10","7","3",5964,60,"1018"
"6","1021","FCS","1400","001","Intro Consumer Policy","100","46","54",1400,1,"1024"
"8","1677","FCS","1500","001","Human Development","230","185","45",1500,1,"1024"
"10","6293","FCS","1500","002","Human Development","100","50","50",1500,2,"1024"
"12","5936","FCS","2400","001","Family Studies","200","72","128",2400,1,"1024"
"14","12391","FCS","2400","002","Family Studies","200","94","106",2400,2,"1024"
"16","5938","FCS","2620","001","Child Dev Pract","75","43","32",2620,1,"1024"
"18","13715","FCS","2621","090","Whole Child Telecourse","50","13","37",2621,90,"1024"
"20","9602","FCS","2621","097","Whole Child Telecourse","40","30","10",2621,97,"1024"
"22","8907","FCS","3180","001","Home School Comm Relat","40","38","2",3180,1,"1024"
"24","12392","FCS","3180","002","Home School Comm Relat","70","19","51",3180,2,"1024"
"26","2378","FCS","3200","001","Research Meth-Fcs","70","60","10",3200,1,"1024"
"28","1023","FCS","3200","002","Research Meth-Fcs","70","28","42",3200,2,"1024"
"30","1024","FCS","3210","001","FCS Statistics","70","40","30",3210,1,"1024"
"32","3506","FCS","3210","002","FCS Statistics","70","67","3",3210,2,"1024"
"34","13164","FCS","3210","003","FCS Statistics","70","60","10",3210,3,"1024"
"36","1679","FCS","3220","001","Dev Inf & Early Child","70","61","9",3220,1,"1024"
"38","10763","FCS","3220","002","Dev Inf & Early Child","70","63","7",3220,2,"1024"
"40","5939","FCS","3240","001","Ecology Of Fam Beliefs","50","26","24",3240,1,"1024"
"42","8290","FCS","3270","001","Parent Child Relationsh","70","69","1",3270,1,"1024"
"44","****","FCS","3270","002","This class has been cancelled","0","0","0",3270,2,"1024"
"46","9960","FCS","3290","001","Ethnic Min Families","40","25","15",3290,1,"1024"
"48","5948","FCS","3290","002","Ethnic Min Families","40","26","14",3290,2,"1024"
"50","8291","FCS","3430","001","Intro To Family Policy","28","30","-2",3430,1,"1024"
"52","12393","FCS","3430","002","Intro To Family Policy","45","20","25",3430,2,"1024"
"54","9961","FCS","3440","001","Household Technology","60","23","37",3440,1,"1024"
"56","1030","FCS","3450","001","Family Economic Issues","104","103","1",3450,1,"1024"
"58","12395","FCS","3450","002","Family Economic Issues","103","100","3",3450,2,"1024"
"60","10686","FCS","3600","001","Home Comm Environment","75","71","4",3600,1,"1024"
"62","10687","FCS","3620","001","Environment and Behavior","30","17","13",3620,1,"1024"
"64","9603","FCS","3904","001","Modes Learn: SL","45","37","8",3904,1,"1024"
"66","9962","FCS","3904","002","Modes Learn: SL","60","15","45",3904,2,"1024"
"68","****","FCS","3904","003","This class has been cancelled","0","0","0",3904,3,"1024"
"70","12399","FCS","3904","004","Modes Learn: SL","45","6","39",3904,4,"1024"
"72","12400","FCS","3904","005","Modes Learn: SL","50","7","43",3904,5,"1024"
"74","****","FCS","3904","006","This class has been cancelled","0","0","0",3904,6,"1024"
"76","14009","FCS","3904","007","Modes Learn: SL","25","1","24",3904,7,"1024"
"78","9964","FCS","3905","001","Modes Learn: WC","60","24","36",3905,1,"1024"
"80","9604","FCS","3905","002","Modes Learn: WC","35","28","7",3905,2,"1024"
"82","****","FCS","3905","003","This class has been cancelled","0","0","0",3905,3,"1024"
"84","1680","FCS","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1024"
"86","12394","FCS","5110","001","Grad Multivariate Stat","10","1","9",5110,1,"1024"
"88","****","FCS","5150","001","This class has been cancelled","0","0","0",5150,1,"1024"
"90","5941","FCS","5170","001","Creativity & Cognition","45","30","15",5170,1,"1024"
"92","5530","FCS","5170","070","Creativity & Cognition","45","30","15",5170,70,"1024"
"94","7118","FCS","5190","001","Early Chldhd Internship","45","9","36",5190,1,"1024"
"96","8740","FCS","5230","001","Adolescent Development","50","42","8",5230,1,"1024"
"98","13632","FCS","5230","020","Adolescent Development","50","14","36",5230,20,"1024"
"100","1046","FCS","5250","001","Theory Human Developmnt","25","29","-4",5250,1,"1024"
"102","****","FCS","5250","002","This class has been cancelled","0","0","0",5250,2,"1024"
"104","7119","FCS","5312","001","Child Health Care II","50","20","30",5312,1,"1024"
"106","1051","FCS","5380","001","Family Problems","60","22","38",5380,1,"1024"
"108","4776","FCS","5380","002","Family Problems","50","26","24",5380,2,"1024"
"110","12396","FCS","5410","001","Consumer Protection","50","31","19",5410,1,"1024"
"112","5944","FCS","5440","001","Consumers Markets Govt","60","31","29",5440,1,"1024"
"114","10418","FCS","5650","001","Housing Community Devel","10","10","0",5650,1,"1024"
"116","12398","FCS","5700","001","Methods Envrn Analysis","20","6","14",5700,1,"1024"
"118","8292","FCS","5730","001","Community Envirn Change","35","18","17",5730,1,"1024"
"120","1681","FCS","5920","001","Field Training","20","0","20",5920,1,"1024"
"122","14846","FCS","5920","003","Field Training","5","2","3",5920,3,"1024"
"124","10819","FCS","5950","011","Independent Study","5","3","2",5950,11,"1024"
"126","15016","FCS","5950","015","Independent Study","5","0","5",5950,15,"1024"
"128","15017","FCS","5950","016","Independent Study","5","2","3",5950,16,"1024"
"130","11975","FCS","5962","061","Basic Mediation","20","23","-3",5962,61,"1024"
"132","11976","FCS","5964","061","Basic Mediation","10","10","0",5964,61,"1024"
"2","2197","FCS","1500","001","Human Development","399","210","189",1500,1,"1028"
"4","8909","FCS","1500","002","Human Development","81","75","6",1500,2,"1028"
"6","1056","FCS","2400","001","Family Studies","232","188","44",2400,1,"1028"
"8","8913","FCS","2400","002","Family Studies","100","35","65",2400,2,"1028"
"10","5980","FCS","2610","001","Understanding Children","50","44","6",2610,1,"1028"
"12","8526","FCS","2610","002","Understanding Children","45","38","7",2610,2,"1028"
"14","5981","FCS","2620","001","Child Dev Pract","64","49","15",2620,1,"1028"
"16","11389","FCS","2621","090","Whole Child Telecourse","25","21","4",2621,90,"1028"
"18","8489","FCS","2621","097","Whole Child Telecourse","45","15","30",2621,97,"1028"
"20","13353","FCS","2630","001","Middle Childhood","60","37","23",2630,1,"1028"
"22","8914","FCS","3180","001","Home School Comm Relat","60","37","23",3180,1,"1028"
"24","1068","FCS","3200","001","Research Meth-Fcs","64","60","4",3200,1,"1028"
"26","1069","FCS","3200","002","Research Meth-Fcs","73","40","33",3200,2,"1028"
"28","1076","FCS","3210","001","FCS Statistics","73","60","13",3210,1,"1028"
"30","8915","FCS","3210","002","FCS Statistics","100","72","28",3210,2,"1028"
