"82","2759","GEOGR","5951","001","Directed Reading","15","0","15",5951,1,"1004"
"84","13868","GEOGR","5951","002","Directed Reading","10","1","9",5951,2,"1004"
"86","12729","GEOGR","5963","001","Sustainable Systems","8","2","6",5963,1,"1004"
"2","1833","GEOGR","1000","001","Mountain W Environments","112","34","78",1000,1,"1008"
"4","3733","GEOGR","1000","002","Mountain W Environments","50","28","22",1000,2,"1008"
"6","12087","GEOGR","1000","020","Mountain W Environments","25","5","20",1000,20,"1008"
"8","12088","GEOGR","1000","070","Mountain W Environments","25","6","19",1000,70,"1008"
"10","1993","GEOGR","1400","001","Humans-Uncertain World","70","29","41",1400,1,"1008"
"12","11900","GEOGR","1500","001","Cybergeography","112","9","103",1500,1,"1008"
"14","1996","GEOGR","1600","001","World Regional Geogr","112","73","39",1600,1,"1008"
"16","9411","GEOGR","1600","002","World Regional Geogr","55","23","32",1600,2,"1008"
"18","9157","GEOGR","1600","090","World Regional Geogr","35","35","0",1600,90,"1008"
"20","5537","GEOGR","1600","095","World Regional Geogr","25","8","17",1600,95,"1008"
"22","5538","GEOGR","1600","096","World Regional Geogr","25","5","20",1600,96,"1008"
"24","5539","GEOGR","1600","097","World Regional Geogr","100","18","82",1600,97,"1008"
"26","5540","GEOGR","1600","098","World Regional Geogr","25","5","20",1600,98,"1008"
"28","5541","GEOGR","1600","099","World Regional Geogr","15","1","14",1600,99,"1008"
"30","11902","GEOGR","1800","001","Intro Quant Methods","75","31","44",1800,1,"1008"
"32","11903","GEOGR","1800","002","Intro Quant Methods","25","15","10",1800,2,"1008"
"34","11904","GEOGR","1800","003","Intro Quant Methods","25","16","9",1800,3,"1008"
"36","11905","GEOGR","1800","004","Intro Quant Methods","25","0","25",1800,4,"1008"
"38","3740","GEOGR","3040","001","Principl Of Cartography","60","41","19",3040,1,"1008"
"40","3741","GEOGR","3040","002","Principl Of Cartography","15","14","1",3040,2,"1008"
"42","3744","GEOGR","3040","003","Principl Of Cartography","15","12","3",3040,3,"1008"
"44","3746","GEOGR","3040","004","Principl Of Cartography","15","13","2",3040,4,"1008"
"46","9872","GEOGR","3040","005","Principl Of Cartography","15","4","11",3040,5,"1008"
"48","1999","GEOGR","3140","001","Intro to GIS","60","39","21",3140,1,"1008"
"50","3753","GEOGR","3140","002","Intro to GIS","20","19","1",3140,2,"1008"
"52","3758","GEOGR","3140","003","Intro to GIS","20","3","17",3140,3,"1008"
"54","3759","GEOGR","3140","004","Intro to GIS","20","17","3",3140,4,"1008"
"56","2001","GEOGR","3200","001","Mtns, Rivers, Deserts","60","15","45",3200,1,"1008"
"58","2002","GEOGR","3270","001","Life Thru Time on Earth","50","18","32",3270,1,"1008"
"60","****","GEOGR","3330","001","This class has been cancelled","0","0","0",3330,1,"1008"
"62","3757","GEOGR","3340","001","Modern Natural Disastrs","50","21","29",3340,1,"1008"
"64","2003","GEOGR","3350","002","Resource Consrv/Env Mgt","40","25","15",3350,2,"1008"
"66","12627","GEOGR","3400","001","Population Geogr","50","31","19",3400,1,"1008"
"68","3761","GEOGR","3620","001","United States","113","75","38",3620,1,"1008"
"70","12801","GEOGR","3620","002","United States","60","35","25",3620,2,"1008"
"72","3762","GEOGR","3650","001","Middle East Geography","40","11","29",3650,1,"1008"
"74","9640","GEOGR","3963","001","GPS Essentials/GIS","11","11","0",3963,1,"1008"
"76","3763","GEOGR","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1008"
"78","5550","GEOGR","5110","001","Remote Sensing Analysis","15","6","9",5110,1,"1008"
"80","9873","GEOGR","5150","001","Advanced GIS Methods I","15","6","9",5150,1,"1008"
"82","2013","GEOGR","5220","001","Land Use Planning","20","4","16",5220,1,"1008"
"84","2015","GEOGR","5280","001","Quaternary Stratigraphy","20","4","16",5280,1,"1008"
"86","12628","GEOGR","5330","001","Wasatch Hazards","25","14","11",5330,1,"1008"
"88","3760","GEOGR","5350","001","Pub Lands & Env Policy","20","10","10",5350,1,"1008"
"90","12084","GEOGR","5370","001","Systm Dynamx&Env Policy","5","1","4",5370,1,"1008"
"92","3770","GEOGR","5940","001","Internship","15","0","15",5940,1,"1008"
"94","3771","GEOGR","5950","001","Indiv Projects","15","1","14",5950,1,"1008"
"96","3772","GEOGR","5951","001","Directed Reading","15","0","15",5951,1,"1008"
"98","9641","GEOGR","5963","001","GPS Essentials/GIS","5","5","0",5963,1,"1008"
"2","12454","GEOGR","1000","001","Mountain W Environments","112","51","61",1000,1,"1014"
"4","11928","GEOGR","1000","002","Mountain W Environments","60","31","29",1000,2,"1014"
"6","11929","GEOGR","1000","020","Mountain W Environments","40","5","35",1000,20,"1014"
"8","11930","GEOGR","1000","070","Mountain W Environments","40","4","36",1000,70,"1014"
"10","****","GEOGR","1000","090","This class has been cancelled","0","0","0",1000,90,"1014"
"12","1476","GEOGR","1400","001","Humans-Uncertain World","112","54","58",1400,1,"1014"
"14","10246","GEOGR","1400","002","Humans-Uncertain World","50","20","30",1400,2,"1014"
"16","12450","GEOGR","1600","001","World Regional Geogr","112","66","46",1600,1,"1014"
"18","1478","GEOGR","1600","002","World Regional Geogr","70","38","32",1600,2,"1014"
"20","10663","GEOGR","1600","090","World Regional Geogr","30","40","-10",1600,90,"1014"
"22","6134","GEOGR","3020","001","Spatial Data Analysis","110","33","77",3020,1,"1014"
"24","6135","GEOGR","3020","002","Spatial Data Analysis","36","18","18",3020,2,"1014"
"26","6136","GEOGR","3020","003","Spatial Data Analysis","36","9","27",3020,3,"1014"
"28","9764","GEOGR","3020","004","Spatial Data Analysis","38","6","32",3020,4,"1014"
"30","6137","GEOGR","3110","001","The Earth From Space","50","20","30",3110,1,"1014"
"32","6138","GEOGR","3310","001","Intro Natural Hazards","50","24","26",3310,1,"1014"
"34","13034","GEOGR","3330","001","Urban Environmntl Geogr","30","17","13",3330,1,"1014"
"36","12455","GEOGR","3350","001","Resource Consrv/Env Mgt","100","22","78",3350,1,"1014"
"38","10992","GEOGR","3360","001","US-Utah Quakes/Floods","30","17","13",3360,1,"1014"
"40","12451","GEOGR","3620","001","United States","112","27","85",3620,1,"1014"
"42","6139","GEOGR","3640","001","East & Southeast Asia","112","20","92",3640,1,"1014"
"44","10249","GEOGR","3963","001","Excursions in Utah","60","33","27",3963,1,"1014"
"46","2605","GEOGR","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1014"
"48","6140","GEOGR","5100","001","Aerial Photo Interp","35","22","13",5100,1,"1014"
"50","6141","GEOGR","5140","001","Methods in GIS","34","28","6",5140,1,"1014"
"52","6142","GEOGR","5140","002","Methods in GIS","13","10","3",5140,2,"1014"
"54","6143","GEOGR","5140","003","Methods in GIS","13","13","0",5140,3,"1014"
"56","9767","GEOGR","5140","004","Methods in GIS","8","7","1",5140,4,"1014"
"58","13307","GEOGR","5160","001","Advanced GIS Methds II","10","7","3",5160,1,"1014"
"60","12452","GEOGR","5240","001","Location Analysis","20","0","20",5240,1,"1014"
"62","6285","GEOGR","5260","060","Snow & Avalanche","30","22","8",5260,60,"1014"
"64","6286","GEOGR","5260","061","Snow & Avalanche","30","23","7",5260,61,"1014"
"66","11926","GEOGR","5371","001","Systems Sustainability","8","0","8",5371,1,"1014"
"68","2608","GEOGR","5810","001","Field Sem-Great Basin","20","8","12",5810,1,"1014"
"70","6145","GEOGR","5810","002","Field Sem-Color.Plateau","21","15","6",5810,2,"1014"
"72","11116","GEOGR","5940","001","Internship","10","3","7",5940,1,"1014"
"74","14915","GEOGR","5940","004","Internship","5","1","4",5940,4,"1014"
"76","2610","GEOGR","5950","001","Indiv Projects","15","0","15",5950,1,"1014"
"78","2611","GEOGR","5951","001","Directed Reading","15","0","15",5951,1,"1014"
"2","1748","GEOGR","1000","001","Mountain W Environments","112","88","24",1000,1,"1018"
"4","3358","GEOGR","1000","002","Mountain W Environments","50","31","19",1000,2,"1018"
"6","9875","GEOGR","1000","020","Mountain W Environments","25","8","17",1000,20,"1018"
"8","9876","GEOGR","1000","070","Mountain W Environments","25","6","19",1000,70,"1018"
"10","1893","GEOGR","1400","001","Humans-Uncertain World","70","29","41",1400,1,"1018"
"12","12795","GEOGR","1400","002","Humans-Uncertain World","50","24","26",1400,2,"1018"
"14","9732","GEOGR","1500","001","Cybergeography","112","14","98",1500,1,"1018"
"16","1895","GEOGR","1600","001","World Regional Geogr","112","85","27",1600,1,"1018"
"18","8218","GEOGR","1600","002","World Regional Geogr","55","28","27",1600,2,"1018"
"20","7998","GEOGR","1600","090","World Regional Geogr","35","33","2",1600,90,"1018"
"22","4974","GEOGR","1600","095","World Regional Geogr","25","2","23",1600,95,"1018"
"24","4975","GEOGR","1600","096","World Regional Geogr","25","1","24",1600,96,"1018"
"26","4976","GEOGR","1600","097","World Regional Geogr","100","13","87",1600,97,"1018"
"28","4977","GEOGR","1600","098","World Regional Geogr","25","8","17",1600,98,"1018"
"30","4978","GEOGR","1600","099","World Regional Geogr","15","0","15",1600,99,"1018"
"32","9733","GEOGR","1800","001","Intro Quant Methods","75","58","17",1800,1,"1018"
"34","9734","GEOGR","1800","002","Intro Quant Methods","25","28","-3",1800,2,"1018"
"36","9735","GEOGR","1800","003","Intro Quant Methods","25","27","-2",1800,3,"1018"
"38","9736","GEOGR","1800","004","Intro Quant Methods","25","10","15",1800,4,"1018"
"40","3363","GEOGR","3040","001","Principl Of Cartography","60","52","8",3040,1,"1018"
"42","3364","GEOGR","3040","002","Principl Of Cartography","15","15","0",3040,2,"1018"
"44","3367","GEOGR","3040","003","Principl Of Cartography","15","14","1",3040,3,"1018"
"46","3369","GEOGR","3040","004","Principl Of Cartography","15","16","-1",3040,4,"1018"
"48","8449","GEOGR","3040","005","Principl Of Cartography","15","8","7",3040,5,"1018"
"50","12798","GEOGR","3110","001","The Earth From Space","50","9","41",3110,1,"1018"
"52","1898","GEOGR","3140","001","Intro to GIS","60","29","31",3140,1,"1018"
"54","3375","GEOGR","3140","002","Intro to GIS","20","19","1",3140,2,"1018"
"56","3380","GEOGR","3140","003","Intro to GIS","20","4","16",3140,3,"1018"
"58","3381","GEOGR","3140","004","Intro to GIS","20","10","10",3140,4,"1018"
"60","1900","GEOGR","3200","001","Mtns, Rivers, Deserts","60","18","42",3200,1,"1018"
"62","1901","GEOGR","3270","001","Life Thru Time on Earth","50","44","6",3270,1,"1018"
"64","3379","GEOGR","3340","001","Modern Natural Disastrs","50","26","24",3340,1,"1018"
"66","1902","GEOGR","3350","001","Resource Consrv/Env Mgt","40","9","31",3350,1,"1018"
"68","10261","GEOGR","3400","001","Population Geogr","50","12","38",3400,1,"1018"
"70","3383","GEOGR","3620","001","Geog of North America","113","55","58",3620,1,"1018"
"72","10396","GEOGR","3620","002","Geog of North America","60","21","39",3620,2,"1018"
"74","3384","GEOGR","3650","001","Middle East Geography","40","7","33",3650,1,"1018"
"76","8346","GEOGR","3963","001","GPS Essentials/GIS","15","14","1",3963,1,"1018"
"78","12796","GEOGR","3963","002","Political Geography","25","6","19",3963,2,"1018"
"80","3385","GEOGR","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1018"
"82","****","GEOGR","5110","001","This class has been cancelled","0","0","0",5110,1,"1018"
"84","8450","GEOGR","5150","001","Advanced GIS Methods I","25","14","11",5150,1,"1018"
"86","1912","GEOGR","5220","001","Land Use Planning","20","3","17",5220,1,"1018"
"88","1914","GEOGR","5280","001","Quaternary Stratigraphy","20","3","17",5280,1,"1018"
"90","3382","GEOGR","5350","001","Pub Lands & Env Policy","20","12","8",5350,1,"1018"
"92","9873","GEOGR","5370","001","Systm Dynamx&Env Policy","5","1","4",5370,1,"1018"
"94","3389","GEOGR","5940","001","Internship","15","0","15",5940,1,"1018"
"96","3391","GEOGR","5951","001","Directed Reading","15","0","15",5951,1,"1018"
"98","8347","GEOGR","5963","001","GPS Essentials/GIS","7","2","5",5963,1,"1018"
"100","12797","GEOGR","5963","002","Political Geography","15","1","14",5963,2,"1018"
"20","9994","GEOGR","1000","001","Mountain W Environments","112","64","48",1000,1,"1024"
"22","9607","GEOGR","1000","002","Mountain W Environments","60","31","29",1000,2,"1024"
"24","9608","GEOGR","1000","020","Mountain W Environments","40","5","35",1000,20,"1024"
"26","9609","GEOGR","1000","070","Mountain W Environments","40","5","35",1000,70,"1024"
"28","1441","GEOGR","1400","001","Humans-Uncertain World","112","49","63",1400,1,"1024"
"30","8689","GEOGR","1400","002","Humans-Uncertain World","40","20","20",1400,2,"1024"
"32","9990","GEOGR","1600","001","World Regional Geogr","112","61","51",1600,1,"1024"
"34","1443","GEOGR","1600","002","World Regional Geogr","70","23","47",1600,2,"1024"
"36","8913","GEOGR","1600","090","World Regional Geogr","30","44","-14",1600,90,"1024"
"38","5409","GEOGR","3020","001","Spatial Data Analysis","110","61","49",3020,1,"1024"
"40","5410","GEOGR","3020","002","Spatial Data Analysis","36","31","5",3020,2,"1024"
"42","5411","GEOGR","3020","003","Spatial Data Analysis","36","21","15",3020,3,"1024"
"44","8422","GEOGR","3020","004","Spatial Data Analysis","38","10","28",3020,4,"1024"
"46","5413","GEOGR","3310","001","Intro Natural Hazards","50","25","25",3310,1,"1024"
"48","10419","GEOGR","3330","001","Urban Environmntl Geogr","50","29","21",3330,1,"1024"
"50","12617","GEOGR","3440","001","Economic Geography","30","16","14",3440,1,"1024"
"52","9991","GEOGR","3620","001","Geog of North America","112","54","58",3620,1,"1024"
"54","8691","GEOGR","3963","001","Excursions in Utah","60","56","4",3963,1,"1024"
"56","2459","GEOGR","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1024"
"58","13166","GEOGR","5100","001","Aerial Photo Interp","30","11","19",5100,1,"1024"
"60","12605","GEOGR","5110","001","Remote Sensing Analysis","20","8","12",5110,1,"1024"
"62","5416","GEOGR","5140","001","Methods in GIS","30","28","2",5140,1,"1024"
"64","5417","GEOGR","5140","002","Methods in GIS","12","11","1",5140,2,"1024"
"66","5418","GEOGR","5140","003","Methods in GIS","12","12","0",5140,3,"1024"
"68","8423","GEOGR","5140","004","Methods in GIS","7","6","1",5140,4,"1024"
"70","10608","GEOGR","5160","001","Advanced GIS Methds II","25","11","14",5160,1,"1024"
"72","5538","GEOGR","5260","060","Snow & Avalanche","30","19","11",5260,60,"1024"
"74","5539","GEOGR","5260","061","Snow & Avalanche","30","20","10",5260,61,"1024"
"76","12628","GEOGR","5340","001","Manag Nations Disasters","20","15","5",5340,1,"1024"
"78","9605","GEOGR","5371","001","Systems Sustainability","8","1","7",5371,1,"1024"
"80","12618","GEOGR","5440","001","Economic Geography","30","6","24",5440,1,"1024"
"82","****","GEOGR","5810","002","This class has been cancelled","0","0","0",5810,2,"1024"
"84","9181","GEOGR","5940","001","Internship","10","6","4",5940,1,"1024"
"86","12001","GEOGR","5940","004","Internship","5","0","5",5940,4,"1024"
"88","14204","GEOGR","5940","005","Internship","10","1","9",5940,5,"1024"
"90","2463","GEOGR","5950","001","Indiv Projects","15","0","15",5950,1,"1024"
"92","2464","GEOGR","5951","001","Directed Reading","15","0","15",5951,1,"1024"
"94","14230","GEOGR","5951","004","Directed Reading","5","1","4",5951,4,"1024"
"96","14795","GEOGR","5951","005","Directed Reading","5","1","4",5951,5,"1024"
"98","12629","GEOGR","5963","001","Geoscience Sem Desrt SW","11","4","7",5963,1,"1024"
"8","1664","GEOGR","1000","001","Mountain W Environments","112","69","43",1000,1,"1028"
"10","3158","GEOGR","1000","002","Mountain W Environments","50","34","16",1000,2,"1028"
"12","8925","GEOGR","1000","020","Mountain W Environments","25","10","15",1000,20,"1028"
"14","8926","GEOGR","1000","070","Mountain W Environments","25","13","12",1000,70,"1028"
"16","1796","GEOGR","1400","001","Humans-Uncertain World","70","45","25",1400,1,"1028"
"18","10628","GEOGR","1400","002","Humans-Uncertain World","50","28","22",1400,2,"1028"
"20","13078","GEOGR","1400","090","Humans-Uncertain World","40","38","2",1400,90,"1028"
"22","1798","GEOGR","1600","001","World Regional Geogr","112","61","51",1600,1,"1028"
"24","7622","GEOGR","1600","002","World Regional Geogr","55","12","43",1600,2,"1028"
"26","7419","GEOGR","1600","090","World Regional Geogr","40","34","6",1600,90,"1028"
"28","4578","GEOGR","1600","095","World Regional Geogr","25","2","23",1600,95,"1028"
"30","4579","GEOGR","1600","096","World Regional Geogr","25","2","23",1600,96,"1028"
"32","4580","GEOGR","1600","097","World Regional Geogr","100","8","92",1600,97,"1028"
"34","4581","GEOGR","1600","098","World Regional Geogr","25","2","23",1600,98,"1028"
"36","4582","GEOGR","1600","099","World Regional Geogr","5","0","5",1600,99,"1028"
"38","12876","GEOGR","3000","001","Geo-Excursions","45","43","2",3000,1,"1028"
"40","3163","GEOGR","3040","001","Principl Of Cartography","73","67","6",3040,1,"1028"
"42","3164","GEOGR","3040","002","Principl Of Cartography","19","20","-1",3040,2,"1028"
"44","3167","GEOGR","3040","003","Principl Of Cartography","18","16","2",3040,3,"1028"
"46","3169","GEOGR","3040","004","Principl Of Cartography","18","18","0",3040,4,"1028"
"48","7809","GEOGR","3040","005","Principl Of Cartography","18","14","4",3040,5,"1028"
"50","10631","GEOGR","3110","001","The Earth From Space","50","31","19",3110,1,"1028"
"52","1801","GEOGR","3140","001","Intro to GIS","60","54","6",3140,1,"1028"
"54","3175","GEOGR","3140","002","Intro to GIS","20","20","0",3140,2,"1028"
"56","3180","GEOGR","3140","003","Intro to GIS","20","18","2",3140,3,"1028"
"58","3181","GEOGR","3140","004","Intro to GIS","20","18","2",3140,4,"1028"
"60","13079","GEOGR","3170","001","GPS Essentials/GIS","15","13","2",3170,1,"1028"
"62","1803","GEOGR","3200","001","Mtns, Rivers, Deserts","60","34","26",3200,1,"1028"
"64","1804","GEOGR","3270","001","Life Thru Time on Earth","50","32","18",3270,1,"1028"
"66","12877","GEOGR","3310","001","Intro Natural Hazards","50","10","40",3310,1,"1028"
"68","3179","GEOGR","3340","001","Modern Natural Disastrs","50","15","35",3340,1,"1028"
"70","1805","GEOGR","3350","001","Resource Consrv/Env Mgt","40","33","7",3350,1,"1028"
"72","9149","GEOGR","3400","001","Population Geogr","50","28","22",3400,1,"1028"
"74","12878","GEOGR","3420","001","Political Geography","40","12","28",3420,1,"1028"
"76","12879","GEOGR","3480","001","Urbn Geog Develop World","50","13","37",3480,1,"1028"
"78","3183","GEOGR","3620","001","Geog of North America","113","88","25",3620,1,"1028"
"80","3184","GEOGR","3650","001","Middle East Geography","40","19","21",3650,1,"1028"
"82","3185","GEOGR","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1028"
"84","7810","GEOGR","5150","001","Advanced GIS Methods I","25","11","14",5150,1,"1028"
"86","13080","GEOGR","5170","001","GPS Essentials/GIS","15","13","2",5170,1,"1028"
"88","1815","GEOGR","5220","001","Land Use Planning","20","2","18",5220,1,"1028"
"90","1817","GEOGR","5280","001","Quaternary Stratigraphy","20","2","18",5280,1,"1028"
"92","12880","GEOGR","5330","001","Wasatch Hazards","20","0","20",5330,1,"1028"
"94","3182","GEOGR","5350","001","Pub Lands & Env Policy","15","3","12",5350,1,"1028"
"96","8923","GEOGR","5370","001","Systm Dynamx&Env Policy","5","2","3",5370,1,"1028"
"98","3188","GEOGR","5940","001","Internship","15","0","15",5940,1,"1028"
"100","3189","GEOGR","5951","001","Directed Reading","15","0","15",5951,1,"1028"
"4","8821","GEOGR","1000","001","Mountain W Environments","112","59","53",1000,1,"1034"
"6","8607","GEOGR","1000","002","Mountain W Environments","60","33","27",1000,2,"1034"
"8","8608","GEOGR","1000","020","Mountain W Environments","40","16","24",1000,20,"1034"
"10","8609","GEOGR","1000","070","Mountain W Environments","40","18","22",1000,70,"1034"
"12","13534","GEOGR","1100","001","Watching the Earth","50","28","22",1100,1,"1034"
"14","1395","GEOGR","1400","001","Humans-Uncertain World","112","32","80",1400,1,"1034"
"16","7927","GEOGR","1400","002","Humans-Uncertain World","40","19","21",1400,2,"1034"
"18","12853","GEOGR","1400","090","Humans-Uncertain World","45","45","0",1400,90,"1034"
"20","8819","GEOGR","1600","001","World Regional Geogr","112","53","59",1600,1,"1034"
"22","1397","GEOGR","1600","002","World Regional Geogr","70","13","57",1600,2,"1034"
"24","8115","GEOGR","1600","090","World Regional Geogr","45","40","5",1600,90,"1034"
"26","12801","GEOGR","3000","001","Geo-Excursions","90","52","38",3000,1,"1034"
"28","5018","GEOGR","3020","001","Geogr Analysis","110","82","28",3020,1,"1034"
"30","5019","GEOGR","3020","002","Geogr Analysis","36","36","0",3020,2,"1034"
"32","5020","GEOGR","3020","003","Geogr Analysis","36","33","3",3020,3,"1034"
"34","7702","GEOGR","3020","004","Geogr Analysis","38","15","23",3020,4,"1034"
"36","13535","GEOGR","3210","001","Global Climate Change","35","34","1",3210,1,"1034"
"38","12864","GEOGR","3290","001","Hydrogeography","40","19","21",3290,1,"1034"
"40","8991","GEOGR","3330","001","Urban Environmntl Geogr","50","29","21",3330,1,"1034"
"42","14067","GEOGR","3360","001","US-Utah Quakes/Floods","30","26","4",3360,1,"1034"
"44","14147","GEOGR","3460","001","Military Geography","40","39","1",3460,1,"1034"
"46","8820","GEOGR","3620","001","Geog of North America","112","50","62",3620,1,"1034"
"48","12855","GEOGR","3640","001","East & Southeast Asia","112","12","100",3640,1,"1034"
"50","14100","GEOGR","3963","001","Wilderness in the West","30","4","26",3963,1,"1034"
"52","2328","GEOGR","4999","001","Honors Thesis/Project","20","0","20",4999,1,"1034"
"54","****","GEOGR","5100","001","This class has been cancelled","0","0","0",5100,1,"1034"
"56","10002","GEOGR","5110","001","Remote Sensing Analysis","20","13","7",5110,1,"1034"
"58","5022","GEOGR","5140","001","Methods in GIS","40","33","7",5140,1,"1034"
"60","5023","GEOGR","5140","002","Methods in GIS","15","14","1",5140,2,"1034"
"62","5024","GEOGR","5140","003","Methods in GIS","14","13","1",5140,3,"1034"
"64","7703","GEOGR","5140","004","Methods in GIS","12","10","2",5140,4,"1034"
"66","9076","GEOGR","5160","001","Advanced GIS Methds II","25","10","15",5160,1,"1034"
"68","14377","GEOGR","5210","001","Global Clim Chg","5","1","4",5210,1,"1034"
"70","12856","GEOGR","5240","001","Location Analysis","17","5","12",5240,1,"1034"
"72","5134","GEOGR","5260","060","Snow & Avalanche","45","16","29",5260,60,"1034"
"74","5135","GEOGR","5260","061","Snow & Avalanche","45","17","28",5260,61,"1034"
"76","8605","GEOGR","5371","001","Systems Sustainability","8","1","7",5371,1,"1034"
"78","13930","GEOGR","5700","001","Teaching Methods","40","22","18",5700,1,"1034"
"80","12858","GEOGR","5810","001","Field Sem-Great Basin","20","14","6",5810,1,"1034"
"82","12859","GEOGR","5810","002","Colorado Plateau","20","9","11",5810,2,"1034"
"84","8336","GEOGR","5940","001","Internship","10","0","10",5940,1,"1034"
"86","9560","GEOGR","5940","004","Internship","5","0","5",5940,4,"1034"
"88","11170","GEOGR","5940","005","Internship","10","0","10",5940,5,"1034"
"90","2329","GEOGR","5950","001","Indiv Projects","15","0","15",5950,1,"1034"
"92","14759","GEOGR","5950","009","Indiv Projects","5","0","5",5950,9,"1034"
"94","2330","GEOGR","5951","001","Directed Reading","15","0","15",5951,1,"1034"
"96","11196","GEOGR","5951","004","Directed Reading","5","1","4",5951,4,"1034"
"98","11702","GEOGR","5951","005","Directed Reading","5","1","4",5951,5,"1034"
"100","15255","GEOGR","5951","006","Directed Reading","2","1","1",5951,6,"1034"
"102","14101","GEOGR","5963","001","Wilderness in the West","5","4","1",5963,1,"1034"
"10","1747","GEOGR","1000","001","Mountain W Environments","112","58","54",1000,1,"1038"
"12","3041","GEOGR","1000","002","Mountain W Environments","50","24","26",1000,2,"1038"
"14","****","GEOGR","1000","020","This class has been cancelled","0","0","0",1000,20,"1038"
"16","8287","GEOGR","1000","070","Mountain W Environments","25","14","11",1000,70,"1038"
"18","12620","GEOGR","1000","090","Mountain W Environments","40","33","7",1000,90,"1038"
"20","1860","GEOGR","1400","001","Humans-Uncertain World","70","44","26",1400,1,"1038"
"22","****","GEOGR","1400","002","This class has been cancelled","0","0","0",1400,2,"1038"
"24","10827","GEOGR","1400","090","Humans-Uncertain World","40","39","1",1400,90,"1038"
"26","12625","GEOGR","1500","001","Cybergeography","40","23","17",1500,1,"1038"
"28","1861","GEOGR","1600","001","World Regional Geogr","112","59","53",1600,1,"1038"
"30","****","GEOGR","1600","060","This class has been cancelled","0","0","0",1600,60,"1038"
