"93","6180","SOC","3563","070","Law Enf/Admin of Just","40","47","-7",3563,70,"1004"
"95","11849","SOC","3564","010","Courts And Corrections","60","58","2",3564,10,"1004"
"97","3017","SOC","3593","001","Criminology Internship","30","12","18",3593,1,"1004"
"99","3018","SOC","3950","001","Individual Research","5","0","5",3950,1,"1004"
"101","13259","SOC","3950","002","Individual Research","5","2","3",3950,2,"1004"
"103","13901","SOC","3950","005","Individual Research","5","1","4",3950,5,"1004"
"105","3019","SOC","3951","001","Directed Reading","5","0","5",3951,1,"1004"
"107","3020","SOC","3952","001","Individual Internships","5","0","5",3952,1,"1004"
"109","13902","SOC","3952","004","Individual Internships","5","1","4",3952,4,"1004"
"111","14003","SOC","3952","005","Individual Internships","5","2","3",3952,5,"1004"
"113","8480","SOC","3965","001","Urban Sociology","50","7","43",3965,1,"1004"
"3","1100","SOC","1010","002","Intro To Sociology","200","192","8",1010,2,"1008"
"5","4217","SOC","1010","003","Intro To Sociology","60","61","-1",1010,3,"1008"
"7","13291","SOC","1010","004","Intro To Sociology","60","65","-5",1010,4,"1008"
"9","4218","SOC","1010","010","Intro To Sociology","60","59","1",1010,10,"1008"
"11","8267","SOC","1010","020","Intro To Sociology","40","33","7",1010,20,"1008"
"13","4219","SOC","1010","070","Intro To Sociology","50","45","5",1010,70,"1008"
"15","1103","SOC","1020","001","Social Problems","60","63","-3",1020,1,"1008"
"17","1105","SOC","1020","002","Social Problems","60","56","4",1020,2,"1008"
"19","1113","SOC","3020","001","Social Psychology","60","59","1",3020,1,"1008"
"21","10070","SOC","3020","002","Social Psychology","60","51","9",3020,2,"1008"
"23","13302","SOC","3020","010","Social Psychology","60","27","33",3020,10,"1008"
"25","****","SOC","3020","020","This class has been cancelled","0","0","0",3020,20,"1008"
"27","1116","SOC","3030","001","Social Structure","60","31","29",3030,1,"1008"
"29","****","SOC","3030","002","This class has been cancelled","0","0","0",3030,2,"1008"
"31","****","SOC","3111","001","This class has been cancelled","0","0","0",3111,1,"1008"
"33","2784","SOC","3111","002","Research Methods","60","41","19",3111,2,"1008"
"35","****","SOC","3111","003","This class has been cancelled","0","0","0",3111,3,"1008"
"37","****","SOC","3111","004","This class has been cancelled","0","0","0",3111,4,"1008"
"39","13287","SOC","3111","005","Research Methods","60","43","17",3111,5,"1008"
"41","13299","SOC","3111","010","Research Methods","60","19","41",3111,10,"1008"
"43","2785","SOC","3111","020","Research Methods","40","12","28",3111,20,"1008"
"45","2786","SOC","3111","070","Research Methods","40","38","2",3111,70,"1008"
"47","1121","SOC","3112","001","Social Statistics","60","11","49",3112,1,"1008"
"49","1123","SOC","3112","002","Social Statistics","60","53","7",3112,2,"1008"
"51","1125","SOC","3140","001","Social Theory","60","12","48",3140,1,"1008"
"53","12841","SOC","3140","002","Social Theory","60","46","14",3140,2,"1008"
"55","2787","SOC","3140","010","Social Theory","60","38","22",3140,10,"1008"
"57","13288","SOC","3334","001","American Class System","40","22","18",3334,1,"1008"
"59","2788","SOC","3337","001","Sociology Of Gender","30","40","-10",3337,1,"1008"
"61","****","SOC","3337","002","This class has been cancelled","0","0","0",3337,2,"1008"
"63","****","SOC","3341","001","This class has been cancelled","0","0","0",3341,1,"1008"
"65","1130","SOC","3365","001","Ethnic Minorities Amer","69","70","-1",3365,1,"1008"
"67","13300","SOC","3380","010","Race/Ethncty/Cls/Gender","40","35","5",3380,10,"1008"
"69","****","SOC","3433","001","This class has been cancelled","0","0","0",3433,1,"1008"
"71","10285","SOC","3435","001","Soc Of Econ Development","60","10","50",3435,1,"1008"
"73","****","SOC","3436","001","This class has been cancelled","0","0","0",3436,1,"1008"
"75","12899","SOC","3437","001","Aggr/Conflct/Violenc","60","51","9",3437,1,"1008"
"77","10796","SOC","3438","001","Soc of Marriage & Fam","60","62","-2",3438,1,"1008"
"79","12902","SOC","3438","002","Soc of Marriage & Fam","60","60","0",3438,2,"1008"
"81","2789","SOC","3438","020","Soc of Marriage & Fam","40","21","19",3438,20,"1008"
"83","12903","SOC","3450","001","Population & Society","60","60","0",3450,1,"1008"
"85","10797","SOC","3471","001","Soc Of Health","60","53","7",3471,1,"1008"
"87","12904","SOC","3471","002","Soc Of Health","60","58","2",3471,2,"1008"
"89","10079","SOC","3473","001","Social Epidemiology","40","49","-9",3473,1,"1008"
"91","****","SOC","3560","001","This class has been cancelled","0","0","0",3560,1,"1008"
"93","13301","SOC","3560","010","Deviant Beh/Soc Control","60","26","34",3560,10,"1008"
"95","11166","SOC","3560","070","Deviant Beh/Soc Control","40","29","11",3560,70,"1008"
"97","10902","SOC","3561","001","Criminology","99","98","1",3561,1,"1008"
"99","9593","SOC","3561","010","Criminology","60","34","26",3561,10,"1008"
"101","2790","SOC","3561","070","Criminology","50","42","8",3561,70,"1008"
"103","12905","SOC","3562","001","Juvenile Delinquency","60","57","3",3562,1,"1008"
"105","13620","SOC","3562","020","Juvenile Delinquency","25","7","18",3562,20,"1008"
"107","12906","SOC","3563","001","Law Enf/Admin of Just","60","30","30",3563,1,"1008"
"109","4230","SOC","3593","001","Criminology Internship","30","9","21",3593,1,"1008"
"111","4231","SOC","3950","001","Individual Research","5","0","5",3950,1,"1008"
"113","4232","SOC","3951","001","Directed Reading","5","0","5",3951,1,"1008"
"115","13899","SOC","3951","003","Directed Reading","5","1","4",3951,3,"1008"
"117","4233","SOC","3952","001","Individual Internships","5","0","5",3952,1,"1008"
"119","10439","SOC","3965","001","White Collar Crime","60","66","-6",3965,1,"1008"
"121","****","SOC","3965","002","This class has been cancelled","0","0","0",3965,2,"1008"
"123","****","SOC","5050","001","This class has been cancelled","0","0","0",5050,1,"1008"
"125","****","SOC","5110","001","This class has been cancelled","0","0","0",5110,1,"1008"
"127","****","SOC","5340","001","This class has been cancelled","0","0","0",5340,1,"1008"
"3","1034","SOC","1010","002","Intro To Sociology","200","201","-1",1010,2,"1014"
"5","2821","SOC","1010","003","Intro To Sociology","60","61","-1",1010,3,"1014"
"7","13080","SOC","1010","010","Intro To Sociology","60","57","3",1010,10,"1014"
"9","1036","SOC","1020","001","Social Problems","60","66","-6",1020,1,"1014"
"11","12059","SOC","1020","070","Social Problems","40","29","11",1020,70,"1014"
"13","1037","SOC","3020","001","Social Psychology","60","62","-2",3020,1,"1014"
"15","10506","SOC","3020","002","Social Psychology","60","57","3",3020,2,"1014"
"17","13234","SOC","3020","070","Social Psychology","40","32","8",3020,70,"1014"
"19","1040","SOC","3030","001","Social Structure","60","35","25",3030,1,"1014"
"21","9723","SOC","3030","020","Social Structure","60","6","54",3030,20,"1014"
"23","12060","SOC","3030","070","Social Structure","40","19","21",3030,70,"1014"
"25","1045","SOC","3111","001","Research Methods","60","59","1",3111,1,"1014"
"27","13230","SOC","3111","010","Research Methods","60","49","11",3111,10,"1014"
"29","1046","SOC","3112","001","Social Statistics","50","17","33",3112,1,"1014"
"31","9724","SOC","3112","002","Social Statistics","50","32","18",3112,2,"1014"
"33","1048","SOC","3112","003","Social Statistics","50","35","15",3112,3,"1014"
"35","13081","SOC","3112","010","Social Statistics","40","32","8",3112,10,"1014"
"37","5562","SOC","3112","020","Social Statistics","40","51","-11",3112,20,"1014"
"39","6358","SOC","3112","070","Social Statistics","40","39","1",3112,70,"1014"
"41","1050","SOC","3140","001","Social Theory","60","15","45",3140,1,"1014"
"43","1054","SOC","3140","002","Social Theory","50","53","-3",3140,2,"1014"
"45","****","SOC","3140","003","This class has been cancelled","0","0","0",3140,3,"1014"
"47","10836","SOC","3140","070","Social Theory","40","25","15",3140,70,"1014"
"49","1919","SOC","3337","001","Sociology Of Gender","40","39","1",3337,1,"1014"
"51","12602","SOC","3337","002","Sociology Of Gender","30","41","-11",3337,2,"1014"
"53","9740","SOC","3341","001","Social Inequality","60","52","8",3341,1,"1014"
"55","12061","SOC","3365","070","Ethnic Minorities Amer","40","48","-8",3365,70,"1014"
"57","12062","SOC","3380","070","Race/Ethncty/Cls/Gender","40","29","11",3380,70,"1014"
"59","9745","SOC","3431","010","Social Change","42","16","26",3431,10,"1014"
"61","12063","SOC","3431","070","Social Change","40","17","23",3431,70,"1014"
"63","2830","SOC","3433","001","Formal Organizations","40","19","21",3433,1,"1014"
"65","7337","SOC","3438","001","Soc of Marriage & Fam","60","38","22",3438,1,"1014"
"67","13082","SOC","3438","070","Soc of Marriage & Fam","40","36","4",3438,70,"1014"
"69","****","SOC","3443","001","This class has been cancelled","0","0","0",3443,1,"1014"
"71","13379","SOC","3450","001","Population & Society","60","51","9",3450,1,"1014"
"73","****","SOC","3471","010","This class has been cancelled","0","0","0",3471,10,"1014"
"75","13083","SOC","3471","020","Soc Of Health","40","17","23",3471,20,"1014"
"77","5564","SOC","3472","001","Soc of Mental Health","60","48","12",3472,1,"1014"
"79","5566","SOC","3473","001","Social Epidemiology","45","45","0",3473,1,"1014"
"81","7821","SOC","3473","002","Social Epidemiology","45","43","2",3473,2,"1014"
"83","9746","SOC","3474","001","Mental Hlth Asian-Am","40","5","35",3474,1,"1014"
"85","12604","SOC","3560","001","Deviant Beh/Soc Control","99","99","0",3560,1,"1014"
"87","10605","SOC","3560","020","Deviant Beh/Soc Control","40","20","20",3560,20,"1014"
"89","1059","SOC","3561","001","Criminology","60","40","20",3561,1,"1014"
"91","12065","SOC","3562","010","Juvenile Delinquency","60","58","2",3562,10,"1014"
"93","11276","SOC","3563","010","Law Enf/Admin of Just","60","49","11",3563,10,"1014"
"95","2832","SOC","3593","001","Criminology Internship","30","15","15",3593,1,"1014"
"97","13565","SOC","3877","001","Pre-Senior Thesis Sem","10","0","10",3877,1,"1014"
"99","2833","SOC","3950","001","Individual Research","5","0","5",3950,1,"1014"
"101","2834","SOC","3951","001","Directed Reading","5","0","5",3951,1,"1014"
"103","14239","SOC","3951","003","Directed Reading","5","1","4",3951,3,"1014"
"105","2835","SOC","3952","001","Individual Internships","5","0","5",3952,1,"1014"
"107","13104","SOC","3965","001","Global Population Problems","30","6","24",3965,1,"1014"
"109","11343","SOC","4999","001","Honors Thesis/Project","5","0","5",4999,1,"1014"
"3","1095","SOC","1010","002","Intro To Sociology","200","181","19",1010,2,"1018"
"5","3779","SOC","1010","003","Intro To Sociology","60","67","-7",1010,3,"1018"
"7","3780","SOC","1010","010","Intro To Sociology","75","67","8",1010,10,"1018"
"9","7223","SOC","1010","020","Intro To Sociology","40","36","4",1010,20,"1018"
"11","3781","SOC","1010","070","Intro To Sociology","50","48","2",1010,70,"1018"
"13","1098","SOC","1020","001","Social Problems","60","56","4",1020,1,"1018"
"15","1100","SOC","1020","002","Social Problems","60","55","5",1020,2,"1018"
"17","1107","SOC","3020","001","Social Psychology","60","56","4",3020,1,"1018"
"19","8558","SOC","3020","002","Social Psychology","60","54","6",3020,2,"1018"
"21","10787","SOC","3020","010","Social Psychology","60","38","22",3020,10,"1018"
"23","****","SOC","3020","050","This class has been cancelled","0","0","0",3020,50,"1018"
"25","12708","SOC","3030","001","Social Structure","60","31","29",3030,1,"1018"
"27","1110","SOC","3030","002","Social Structure","60","32","28",3030,2,"1018"
"29","12270","SOC","3030","010","Social Structure","60","29","31",3030,10,"1018"
"31","2593","SOC","3111","001","Research Methods","60","46","14",3111,1,"1018"
"33","10773","SOC","3111","002","Research Methods","60","32","28",3111,2,"1018"
"35","10784","SOC","3111","003","Research Methods","60","24","36",3111,3,"1018"
"37","2594","SOC","3111","020","Research Methods","40","13","27",3111,20,"1018"
"39","2595","SOC","3111","070","Research Methods","40","30","10",3111,70,"1018"
"41","1113","SOC","3112","001","Social Statistics","60","53","7",3112,1,"1018"
"43","1115","SOC","3112","002","Social Statistics","60","33","27",3112,2,"1018"
"45","13049","SOC","3112","010","Social Statistics","60","24","36",3112,10,"1018"
"47","1117","SOC","3140","001","Social Theory","60","8","52",3140,1,"1018"
"49","10419","SOC","3140","002","Social Theory","60","45","15",3140,2,"1018"
"51","2596","SOC","3140","010","Social Theory","60","18","42",3140,10,"1018"
"53","12288","SOC","3140","020","Social Theory","40","12","28",3140,20,"1018"
"55","2597","SOC","3337","001","Sociology Of Gender","40","35","5",3337,1,"1018"
"57","12309","SOC","3337","002","Sociology Of Gender","60","55","5",3337,2,"1018"
"59","****","SOC","3341","001","This class has been cancelled","0","0","0",3341,1,"1018"
"61","1122","SOC","3365","001","Ethnic Minorities Amer","69","70","-1",3365,1,"1018"
"63","10785","SOC","3380","001","Race/Ethncty/Cls/Gender","40","31","9",3380,1,"1018"
"65","****","SOC","3422","001","This class has been cancelled","0","0","0",3422,1,"1018"
"67","****","SOC","3431","001","This class has been cancelled","0","0","0",3431,1,"1018"
"69","****","SOC","3433","001","This class has been cancelled","0","0","0",3433,1,"1018"
"71","****","SOC","3436","001","This class has been cancelled","0","0","0",3436,1,"1018"
"73","9041","SOC","3438","001","Soc of Marriage & Fam","60","56","4",3438,1,"1018"
"75","10473","SOC","3438","010","Soc of Marriage & Fam","60","50","10",3438,10,"1018"
"77","13050","SOC","3443","001","Sociology Of Education","60","9","51",3443,1,"1018"
"79","12711","SOC","3450","001","Population & Society","60","54","6",3450,1,"1018"
"81","12854","SOC","3471","001","Soc Of Health","60","39","21",3471,1,"1018"
"83","9042","SOC","3471","002","Soc Of Health","60","42","18",3471,2,"1018"
"85","****","SOC","3472","001","This class has been cancelled","0","0","0",3472,1,"1018"
"87","12853","SOC","3473","001","Social Epidemiology","40","43","-3",3473,1,"1018"
"89","8559","SOC","3473","002","Social Epidemiology","40","42","-2",3473,2,"1018"
"91","****","SOC","3473","003","This class has been cancelled","0","0","0",3473,3,"1018"
"93","13051","SOC","3560","001","Deviant Beh/Soc Control","60","45","15",3560,1,"1018"
"95","****","SOC","3560","010","This class has been cancelled","0","0","0",3560,10,"1018"
"97","12713","SOC","3560","070","Deviant Beh/Soc Control","40","40","0",3560,70,"1018"
"99","9123","SOC","3561","001","Criminology","99","74","25",3561,1,"1018"
"101","8334","SOC","3561","010","Criminology","60","41","19",3561,10,"1018"
"103","2599","SOC","3561","070","Criminology","50","25","25",3561,70,"1018"
"105","3790","SOC","3593","001","Criminology Internship","30","5","25",3593,1,"1018"
"107","3791","SOC","3950","001","Individual Research","5","0","5",3950,1,"1018"
"109","14399","SOC","3950","003","Individual Research","5","2","3",3950,3,"1018"
"111","****","SOC","3951","001","This class has been cancelled","0","0","0",3951,1,"1018"
"113","3793","SOC","3952","001","Individual Internships","5","0","5",3952,1,"1018"
"115","8788","SOC","3965","010","White Collar Crime","60","48","12",3965,10,"1018"
"117","12709","SOC","3965","011","White Collar Crime","60","38","22",3965,11,"1018"
"119","13052","SOC","5050","001","Foundations Soc Theory","20","2","18",5050,1,"1018"
"121","13054","SOC","5110","001","Sociological Research","20","1","19",5110,1,"1018"
"123","13056","SOC","5120","001","Statistics I","20","1","19",5120,1,"1018"
"3","1032","SOC","1010","002","Intro To Sociology","200","195","5",1010,2,"1024"
"5","2656","SOC","1010","003","Intro To Sociology","60","63","-3",1010,3,"1024"
"7","10458","SOC","1010","010","Intro To Sociology","60","56","4",1010,10,"1024"
"9","13256","SOC","1010","020","Intro To Sociology","40","34","6",1010,20,"1024"
"11","13257","SOC","1010","070","Intro To Sociology","40","37","3",1010,70,"1024"
"13","1033","SOC","1020","001","Social Problems","60","60","0",1020,1,"1024"
"15","13391","SOC","1020","002","Social Problems","60","57","3",1020,2,"1024"
"17","13249","SOC","1020","020","Social Problems","40","24","16",1020,20,"1024"
"19","9707","SOC","1020","070","Social Problems","40","21","19",1020,70,"1024"
"21","1034","SOC","3020","001","Social Psychology","60","61","-1",3020,1,"1024"
"23","****","SOC","3020","020","This class has been cancelled","0","0","0",3020,20,"1024"
"25","10563","SOC","3020","070","Social Psychology","40","32","8",3020,70,"1024"
"27","1036","SOC","3030","001","Social Structure","60","36","24",3030,1,"1024"
"29","12845","SOC","3030","002","Social Structure","40","35","5",3030,2,"1024"
"31","13250","SOC","3030","070","Social Structure","40","21","19",3030,70,"1024"
"33","****","SOC","3111","001","This class has been cancelled","0","0","0",3111,1,"1024"
"35","12846","SOC","3111","002","Research Methods","60","56","4",3111,2,"1024"
"37","1040","SOC","3112","001","Social Statistics","40","33","7",3112,1,"1024"
"39","13650","SOC","3112","002","Social Statistics","40","37","3",3112,2,"1024"
"41","8407","SOC","3112","003","Social Statistics","50","28","22",3112,3,"1024"
"43","5601","SOC","3112","070","Social Statistics","40","42","-2",3112,70,"1024"
"45","****","SOC","3140","001","This class has been cancelled","0","0","0",3140,1,"1024"
"47","13251","SOC","3140","002","Social Theory","60","32","28",3140,2,"1024"
"49","13465","SOC","3140","003","Social Theory","60","32","28",3140,3,"1024"
"51","13651","SOC","3140","010","Social Theory","40","22","18",3140,10,"1024"
"53","****","SOC","3140","070","This class has been cancelled","0","0","0",3140,70,"1024"
"55","1813","SOC","3337","001","Sociology Of Gender","50","44","6",3337,1,"1024"
"57","10094","SOC","3337","002","Sociology Of Gender","50","48","2",3337,2,"1024"
"59","13652","SOC","3365","070","Ethnic Minorities Amer","40","43","-3",3365,70,"1024"
"61","9710","SOC","3380","001","Race/Ethncty/Cls/Gender","90","85","5",3380,1,"1024"
"63","13252","SOC","3380","020","Race/Ethncty/Cls/Gender","40","27","13",3380,20,"1024"
"65","****","SOC","3422","001","This class has been cancelled","0","0","0",3422,1,"1024"
"67","13653","SOC","3431","010","Social Change","60","29","31",3431,10,"1024"
"69","2664","SOC","3433","001","Formal Organizations","40","30","10",3433,1,"1024"
"71","****","SOC","3436","001","This class has been cancelled","0","0","0",3436,1,"1024"
"73","****","SOC","3437","001","This class has been cancelled","0","0","0",3437,1,"1024"
"75","6440","SOC","3438","001","Soc of Marriage & Fam","50","45","5",3438,1,"1024"
"77","10460","SOC","3438","020","Soc of Marriage & Fam","40","20","20",3438,20,"1024"
"79","10664","SOC","3450","001","Population & Society","60","58","2",3450,1,"1024"
"81","****","SOC","3471","001","This class has been cancelled","0","0","0",3471,1,"1024"
"83","****","SOC","3471","010","This class has been cancelled","0","0","0",3471,10,"1024"
"85","10461","SOC","3471","020","Soc Of Health","40","17","23",3471,20,"1024"
"87","4926","SOC","3473","001","Social Epidemiology","50","44","6",3473,1,"1024"
"89","13654","SOC","3473","002","Social Epidemiology","56","35","21",3473,2,"1024"
"91","10095","SOC","3560","001","Deviant Beh/Soc Control","99","81","18",3560,1,"1024"
"93","****","SOC","3560","020","This class has been cancelled","0","0","0",3560,20,"1024"
"95","13254","SOC","3560","070","Deviant Beh/Soc Control","40","44","-4",3560,70,"1024"
"97","1053","SOC","3561","001","Criminology","60","65","-5",3561,1,"1024"
"99","14794","SOC","3561","002","Criminology","60","37","23",3561,2,"1024"
"101","****","SOC","3561","010","This class has been cancelled","0","0","0",3561,10,"1024"
"103","****","SOC","3561","020","This class has been cancelled","0","0","0",3561,20,"1024"
"105","13655","SOC","3561","070","Criminology","60","32","28",3561,70,"1024"
"107","9712","SOC","3562","001","Juvenile Delinquency","60","66","-6",3562,1,"1024"
"109","13656","SOC","3562","020","Juvenile Delinquency","40","16","24",3562,20,"1024"
"111","9279","SOC","3563","070","Law Enf/Admin of Just","40","42","-2",3563,70,"1024"
"113","2666","SOC","3593","001","Criminology Internship","30","15","15",3593,1,"1024"
"115","2667","SOC","3950","001","Individual Research","5","1","4",3950,1,"1024"
"117","2668","SOC","3951","001","Directed Reading","5","1","4",3951,1,"1024"
"119","15414","SOC","3951","005","Directed Reading","5","1","4",3951,5,"1024"
"121","2669","SOC","3952","001","Individual Internships","5","0","5",3952,1,"1024"
"123","13392","SOC","3965","010","White Collar Crime","60","48","12",3965,10,"1024"
"125","9311","SOC","4999","001","Honors Thesis/Project","5","0","5",4999,1,"1024"
"3","1091","SOC","1010","002","Intro To Sociology","200","197","3",1010,2,"1028"
"5","3551","SOC","1010","003","Intro To Sociology","60","66","-6",1010,3,"1028"
"7","3552","SOC","1010","010","Intro To Sociology","75","75","0",1010,10,"1028"
"9","6697","SOC","1010","020","Intro To Sociology","40","34","6",1010,20,"1028"
"11","3553","SOC","1010","070","Intro To Sociology","50","46","4",1010,70,"1028"
"13","1094","SOC","1020","001","Social Problems","60","54","6",1020,1,"1028"
"15","1096","SOC","1020","002","Social Problems","60","61","-1",1020,2,"1028"
"17","****","SOC","1020","003","This class has been cancelled","0","0","0",1020,3,"1028"
"19","****","SOC","3020","001","This class has been cancelled","0","0","0",3020,1,"1028"
"21","7898","SOC","3020","002","Social Psychology","60","64","-4",3020,2,"1028"
"23","9468","SOC","3020","010","Social Psychology","60","50","10",3020,10,"1028"
"25","****","SOC","3030","001","This class has been cancelled","0","0","0",3030,1,"1028"
"27","1106","SOC","3030","002","Social Structure","60","51","9",3030,2,"1028"
"29","10203","SOC","3030","020","Social Structure","35","17","18",3030,20,"1028"
"31","2438","SOC","3111","001","Research Methods","60","56","4",3111,1,"1028"
"33","9457","SOC","3111","002","Research Methods","60","53","7",3111,2,"1028"
"35","****","SOC","3111","003","This class has been cancelled","0","0","0",3111,3,"1028"
"37","13345","SOC","3111","010","Research Methods","60","54","6",3111,10,"1028"
"39","****","SOC","3111","020","This class has been cancelled","0","0","0",3111,20,"1028"
"41","****","SOC","3111","070","This class has been cancelled","0","0","0",3111,70,"1028"
"43","1109","SOC","3112","001","Social Statistics","60","34","26",3112,1,"1028"
"45","1111","SOC","3112","002","Social Statistics","50","47","3",3112,2,"1028"
"47","1113","SOC","3140","001","Social Theory","60","52","8",3140,1,"1028"
"49","9241","SOC","3140","002","Social Theory","60","23","37",3140,2,"1028"
"51","10221","SOC","3140","020","Social Theory","40","30","10",3140,20,"1028"
"53","13806","SOC","3200","001","Diversity Service Learning","60","19","41",3200,1,"1028"
"55","2442","SOC","3337","001","Sociology Of Gender","40","34","6",3337,1,"1028"
"57","10240","SOC","3337","002","Sociology Of Gender","60","56","4",3337,2,"1028"
"59","1118","SOC","3365","001","Ethnic Minorities Amer","69","71","-2",3365,1,"1028"
"61","13807","SOC","3380","001","Race/Ethncty/Cls/Gender","60","55","5",3380,1,"1028"
"63","13808","SOC","3433","001","Formal Organizations","60","27","33",3433,1,"1028"
"65","13346","SOC","3436","001","Global Social Structure","40","22","18",3436,1,"1028"
"67","8317","SOC","3438","001","Soc of Marriage & Fam","60","64","-4",3438,1,"1028"
"69","****","SOC","3438","010","This class has been cancelled","0","0","0",3438,10,"1028"
"71","10555","SOC","3450","001","Population & Society","60","65","-5",3450,1,"1028"
"73","****","SOC","3471","001","This class has been cancelled","0","0","0",3471,1,"1028"
"75","8318","SOC","3471","002","Soc Of Health","60","57","3",3471,2,"1028"
"77","****","SOC","3473","001","This class has been cancelled","0","0","0",3473,1,"1028"
"79","7899","SOC","3473","002","Social Epidemiology","45","55","-10",3473,2,"1028"
"81","****","SOC","3560","001","This class has been cancelled","0","0","0",3560,1,"1028"
"83","10556","SOC","3560","070","Deviant Beh/Soc Control","40","38","2",3560,70,"1028"
"85","8388","SOC","3561","001","Criminology","60","59","1",3561,1,"1028"
"87","13347","SOC","3561","002","Criminology","60","69","-9",3561,2,"1028"
"89","****","SOC","3561","010","This class has been cancelled","0","0","0",3561,10,"1028"
"91","2443","SOC","3561","070","Criminology","50","38","12",3561,70,"1028"
"93","13348","SOC","3562","001","Juvenile Delinquency","60","69","-9",3562,1,"1028"
"95","12958","SOC","3563","001","Law Enf/Admin of Just","60","56","4",3563,1,"1028"
"97","3555","SOC","3593","001","Criminology Internship","30","15","15",3593,1,"1028"
"99","3556","SOC","3950","001","Individual Research","5","0","5",3950,1,"1028"
"101","3557","SOC","3952","001","Individual Internships","5","0","5",3952,1,"1028"
"103","8089","SOC","3965","010","White Collar Crime","60","56","4",3965,10,"1028"
"105","10828","SOC","5050","001","Foundations Soc Theory","6","1","5",5050,1,"1028"
"107","10830","SOC","5110","001","Sociological Research","6","0","6",5110,1,"1028"
"109","10832","SOC","5120","001","Statistics I","20","0","20",5120,1,"1028"
"3","1026","SOC","1010","002","Intro To Sociology","200","197","3",1010,2,"1034"
"5","2500","SOC","1010","003","Intro To Sociology","60","64","-4",1010,3,"1034"
"7","9017","SOC","1010","010","Intro To Sociology","60","55","5",1010,10,"1034"
"9","10515","SOC","1020","001","Social Problems","60","65","-5",1020,1,"1034"
"11","8677","SOC","1020","010","Social Problems","60","41","19",1020,10,"1034"
